Year,Month,Trade Type,Consignment,Statistics,Value,Unit
"2021","Aug","Total Exports","MALI","Value (Year-to-date)","620","HK$ Mn"
"2021","Aug","Total Exports","MALTA","Value (Monthly)","9","HK$ Mn"
"2021","Aug","Total Exports","MALTA","Value (Year-to-date)","66","HK$ Mn"
"2021","Aug","Total Exports","MARSHALL ISLANDS","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Aug","Total Exports","MARSHALL ISLANDS","Value (Year-to-date)","5","HK$ Mn"
"2021","Aug","Total Exports","MAURITANIA","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Aug","Total Exports","MAURITANIA","Value (Year-to-date)","8","HK$ Mn"
"2021","Aug","Total Exports","MAURITIUS","Value (Monthly)","24","HK$ Mn"
"2021","Aug","Total Exports","MAURITIUS","Value (Year-to-date)","179","HK$ Mn"
"2021","Aug","Total Exports","MEXICO","Value (Monthly)","3,917","HK$ Mn"
"2021","Aug","Total Exports","MEXICO","Value (Year-to-date)","25,774","HK$ Mn"
"2021","Aug","Total Exports","MICRONESIA FS & PALAU","Value (Monthly)","4","HK$ Mn"
"2021","Aug","Total Exports","MICRONESIA FS & PALAU","Value (Year-to-date)","20","HK$ Mn"
"2021","Aug","Total Exports","MIDDLE EAST, NESOI","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Aug","Total Exports","MIDDLE EAST, NESOI","Value (Year-to-date)","4","HK$ Mn"
"2021","Aug","Total Exports","MOLDOVA, REPUBLIC OF","Value (Monthly)","8","HK$ Mn"
"2021","Aug","Total Exports","MOLDOVA, REPUBLIC OF","Value (Year-to-date)","78","HK$ Mn"
"2021","Aug","Total Exports","MONGOLIA","Value (Monthly)","18","HK$ Mn"
"2021","Aug","Total Exports","MONGOLIA","Value (Year-to-date)","139","HK$ Mn"
"2021","Aug","Total Exports","MONTENEGRO","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Aug","Total Exports","MONTENEGRO","Value (Year-to-date)","6","HK$ Mn"
"2021","Aug","Total Exports","MOROCCO","Value (Monthly)","143","HK$ Mn"
"2021","Aug","Total Exports","MOROCCO","Value (Year-to-date)","1,564","HK$ Mn"
"2021","Aug","Total Exports","MOZAMBIQUE","Value (Monthly)","21","HK$ Mn"
"2021","Aug","Total Exports","MOZAMBIQUE","Value (Year-to-date)","163","HK$ Mn"
"2021","Aug","Total Exports","MYANMAR","Value (Monthly)","137","HK$ Mn"
"2021","Aug","Total Exports","MYANMAR","Value (Year-to-date)","824","HK$ Mn"
"2021","Aug","Total Exports","NAMIBIA","Value (Monthly)","8","HK$ Mn"
"2021","Aug","Total Exports","NAMIBIA","Value (Year-to-date)","41","HK$ Mn"
"2021","Aug","Total Exports","NAURU","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Aug","Total Exports","NAURU","Value (Year-to-date)","1","HK$ Mn"
"2021","Aug","Total Exports","NEPAL","Value (Monthly)","182","HK$ Mn"
"2021","Aug","Total Exports","NEPAL","Value (Year-to-date)","1,208","HK$ Mn"
"2021","Aug","Total Exports","NETHERLANDS","Value (Monthly)","7,218","HK$ Mn"
"2021","Aug","Total Exports","NETHERLANDS","Value (Year-to-date)","48,396","HK$ Mn"
"2021","Aug","Total Exports","NEW ZEALAND","Value (Monthly)","443","HK$ Mn"
"2021","Aug","Total Exports","NEW ZEALAND","Value (Year-to-date)","2,675","HK$ Mn"
"2021","Aug","Total Exports","NICARAGUA","Value (Monthly)","25","HK$ Mn"
"2021","Aug","Total Exports","NICARAGUA","Value (Year-to-date)","203","HK$ Mn"
"2021","Aug","Total Exports","NIGER","Value (Monthly)","1","HK$ Mn"
"2021","Aug","Total Exports","NIGER","Value (Year-to-date)","12","HK$ Mn"
"2021","Aug","Total Exports","NIGERIA","Value (Monthly)","413","HK$ Mn"
"2021","Aug","Total Exports","NIGERIA","Value (Year-to-date)","4,514","HK$ Mn"
"2021","Aug","Total Exports","NORTH AMERICA, NESOI","Value (Monthly)","-",""
"2021","Aug","Total Exports","NORTH AMERICA, NESOI","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Aug","Total Exports","NORTH MACEDONIA","Value (Monthly)","18","HK$ Mn"
"2021","Aug","Total Exports","NORTH MACEDONIA","Value (Year-to-date)","144","HK$ Mn"
"2021","Aug","Total Exports","NORTHERN MARIANA IS","Value (Monthly)","1","HK$ Mn"
"2021","Aug","Total Exports","NORTHERN MARIANA IS","Value (Year-to-date)","8","HK$ Mn"
"2021","Aug","Total Exports","NORWAY","Value (Monthly)","104","HK$ Mn"
"2021","Aug","Total Exports","NORWAY","Value (Year-to-date)","725","HK$ Mn"
"2021","Aug","Total Exports","OMAN","Value (Monthly)","40","HK$ Mn"
"2021","Aug","Total Exports","OMAN","Value (Year-to-date)","385","HK$ Mn"
"2021","Aug","Total Exports","PAKISTAN","Value (Monthly)","541","HK$ Mn"
"2021","Aug","Total Exports","PAKISTAN","Value (Year-to-date)","3,431","HK$ Mn"
"2021","Aug","Total Exports","PANAMA","Value (Monthly)","144","HK$ Mn"
"2021","Aug","Total Exports","PANAMA","Value (Year-to-date)","1,133","HK$ Mn"
"2021","Aug","Total Exports","PAPUA NEW GUINEA","Value (Monthly)","9","HK$ Mn"
"2021","Aug","Total Exports","PAPUA NEW GUINEA","Value (Year-to-date)","138","HK$ Mn"
"2021","Aug","Total Exports","PARAGUAY","Value (Monthly)","129","HK$ Mn"
"2021","Aug","Total Exports","PARAGUAY","Value (Year-to-date)","857","HK$ Mn"
"2021","Aug","Total Exports","PERU","Value (Monthly)","353","HK$ Mn"
"2021","Aug","Total Exports","PERU","Value (Year-to-date)","3,224","HK$ Mn"
"2021","Aug","Total Exports","PHILIPPINES","Value (Monthly)","3,444","HK$ Mn"
"2021","Aug","Total Exports","PHILIPPINES","Value (Year-to-date)","22,968","HK$ Mn"
"2021","Aug","Total Exports","POLAND","Value (Monthly)","1,390","HK$ Mn"
"2021","Aug","Total Exports","POLAND","Value (Year-to-date)","10,848","HK$ Mn"
"2021","Aug","Total Exports","PORTUGAL","Value (Monthly)","163","HK$ Mn"
"2021","Aug","Total Exports","PORTUGAL","Value (Year-to-date)","1,660","HK$ Mn"
"2021","Aug","Total Exports","POSTAL PACKAGES","Value (Monthly)","68","HK$ Mn"
"2021","Aug","Total Exports","POSTAL PACKAGES","Value (Year-to-date)","794","HK$ Mn"
"2021","Aug","Total Exports","PUERTO RICO","Value (Monthly)","20","HK$ Mn"
"2021","Aug","Total Exports","PUERTO RICO","Value (Year-to-date)","179","HK$ Mn"
"2021","Aug","Total Exports","QATAR","Value (Monthly)","141","HK$ Mn"
"2021","Aug","Total Exports","QATAR","Value (Year-to-date)","1,981","HK$ Mn"
"2021","Aug","Total Exports","ROMANIA","Value (Monthly)","351","HK$ Mn"
"2021","Aug","Total Exports","ROMANIA","Value (Year-to-date)","2,383","HK$ Mn"
"2021","Aug","Total Exports","RUSSIA","Value (Monthly)","3,684","HK$ Mn"
"2021","Aug","Total Exports","RUSSIA","Value (Year-to-date)","22,749","HK$ Mn"
"2021","Aug","Total Exports","RWANDA","Value (Monthly)","42","HK$ Mn"
"2021","Aug","Total Exports","RWANDA","Value (Year-to-date)","308","HK$ Mn"
"2021","Aug","Total Exports","SAMOA","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Aug","Total Exports","SAMOA","Value (Year-to-date)","2","HK$ Mn"
"2021","Aug","Total Exports","SAN MARINO","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Aug","Total Exports","SAN MARINO","Value (Year-to-date)","2","HK$ Mn"
"2021","Aug","Total Exports","SAO TOME & PRINCIPE","Value (Monthly)","1","HK$ Mn"
"2021","Aug","Total Exports","SAO TOME & PRINCIPE","Value (Year-to-date)","12","HK$ Mn"
"2021","Aug","Total Exports","SAUDI ARABIA","Value (Monthly)","843","HK$ Mn"
"2021","Aug","Total Exports","SAUDI ARABIA","Value (Year-to-date)","6,730","HK$ Mn"
"2021","Aug","Total Exports","SENEGAL","Value (Monthly)","59","HK$ Mn"
"2021","Aug","Total Exports","SENEGAL","Value (Year-to-date)","636","HK$ Mn"
"2021","Aug","Total Exports","SERBIA","Value (Monthly)","110","HK$ Mn"
"2021","Aug","Total Exports","SERBIA","Value (Year-to-date)","933","HK$ Mn"
"2021","Aug","Total Exports","SEYCHELLES","Value (Monthly)","5","HK$ Mn"
"2021","Aug","Total Exports","SEYCHELLES","Value (Year-to-date)","13","HK$ Mn"
"2021","Aug","Total Exports","SIERRA LEONE","Value (Monthly)","5","HK$ Mn"
"2021","Aug","Total Exports","SIERRA LEONE","Value (Year-to-date)","18","HK$ Mn"
"2021","Aug","Total Exports","SINGAPORE","Value (Monthly)","6,256","HK$ Mn"
"2021","Aug","Total Exports","SINGAPORE","Value (Year-to-date)","42,218","HK$ Mn"
"2021","Aug","Total Exports","SLOVAKIA","Value (Monthly)","117","HK$ Mn"
"2021","Aug","Total Exports","SLOVAKIA","Value (Year-to-date)","897","HK$ Mn"
"2021","Aug","Total Exports","SLOVENIA","Value (Monthly)","50","HK$ Mn"
"2021","Aug","Total Exports","SLOVENIA","Value (Year-to-date)","485","HK$ Mn"
"2021","Aug","Total Exports","SOLOMON ISLANDS","Value (Monthly)","6","HK$ Mn"
"2021","Aug","Total Exports","SOLOMON ISLANDS","Value (Year-to-date)","25","HK$ Mn"
"2021","Aug","Total Exports","SOMALIA","Value (Monthly)","1","HK$ Mn"
"2021","Aug","Total Exports","SOMALIA","Value (Year-to-date)","14","HK$ Mn"
"2021","Aug","Total Exports","SOUTH AFRICA","Value (Monthly)","710","HK$ Mn"
"2021","Aug","Total Exports","SOUTH AFRICA","Value (Year-to-date)","4,828","HK$ Mn"
"2021","Aug","Total Exports","SOUTH SUDAN","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Aug","Total Exports","SOUTH SUDAN","Value (Year-to-date)","21","HK$ Mn"
"2021","Aug","Total Exports","SPAIN","Value (Monthly)","1,202","HK$ Mn"
"2021","Aug","Total Exports","SPAIN","Value (Year-to-date)","9,759","HK$ Mn"
"2021","Aug","Total Exports","SRI LANKA","Value (Monthly)","316","HK$ Mn"
"2021","Aug","Total Exports","SRI LANKA","Value (Year-to-date)","2,497","HK$ Mn"
"2021","Aug","Total Exports","SUDAN","Value (Monthly)","3","HK$ Mn"
"2021","Aug","Total Exports","SUDAN","Value (Year-to-date)","34","HK$ Mn"
"2021","Aug","Total Exports","SURINAME","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Aug","Total Exports","SURINAME","Value (Year-to-date)","21","HK$ Mn"
"2021","Aug","Total Exports","SWEDEN","Value (Monthly)","432","HK$ Mn"
"2021","Aug","Total Exports","SWEDEN","Value (Year-to-date)","3,831","HK$ Mn"
"2021","Aug","Total Exports","SWITZERLAND","Value (Monthly)","1,909","HK$ Mn"
"2021","Aug","Total Exports","SWITZERLAND","Value (Year-to-date)","19,735","HK$ Mn"
"2021","Aug","Total Exports","SYRIAN ARAB REPUBLIC","Value (Monthly)","-",""
"2021","Aug","Total Exports","SYRIAN ARAB REPUBLIC","Value (Year-to-date)","16","HK$ Mn"
"2021","Aug","Total Exports","TAIWAN","Value (Monthly)","12,308","HK$ Mn"
"2021","Aug","Total Exports","TAIWAN","Value (Year-to-date)","90,426","HK$ Mn"
"2021","Aug","Total Exports","TAJIKISTAN","Value (Monthly)","-",""
"2021","Aug","Total Exports","TAJIKISTAN","Value (Year-to-date)","2","HK$ Mn"
"2021","Aug","Total Exports","TANZANIA,UNITED REP","Value (Monthly)","51","HK$ Mn"
"2021","Aug","Total Exports","TANZANIA,UNITED REP","Value (Year-to-date)","537","HK$ Mn"
"2021","Aug","Total Exports","THAILAND","Value (Monthly)","5,161","HK$ Mn"
"2021","Aug","Total Exports","THAILAND","Value (Year-to-date)","36,268","HK$ Mn"
"2021","Aug","Total Exports","THE MAINLAND OF CHINA","Value (Monthly)","259,045","HK$ Mn"
"2021","Aug","Total Exports","THE MAINLAND OF CHINA","Value (Year-to-date)","1,882,006","HK$ Mn"
"2021","Aug","Total Exports","TIMOR-LESTE","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Aug","Total Exports","TIMOR-LESTE","Value (Year-to-date)","3","HK$ Mn"
"2021","Aug","Total Exports","TOGO","Value (Monthly)","356","HK$ Mn"
"2021","Aug","Total Exports","TOGO","Value (Year-to-date)","3,090","HK$ Mn"
"2021","Aug","Total Exports","TOKELAU","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Aug","Total Exports","TOKELAU","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Aug","Total Exports","TONGA","Value (Monthly)","1","HK$ Mn"
"2021","Aug","Total Exports","TONGA","Value (Year-to-date)","10","HK$ Mn"
"2021","Aug","Total Exports","TRINIDAD & TOBAGO","Value (Monthly)","5","HK$ Mn"
"2021","Aug","Total Exports","TRINIDAD & TOBAGO","Value (Year-to-date)","53","HK$ Mn"
"2021","Aug","Total Exports","TUNISIA","Value (Monthly)","136","HK$ Mn"
"2021","Aug","Total Exports","TUNISIA","Value (Year-to-date)","1,484","HK$ Mn"
"2021","Aug","Total Exports","TURKEY","Value (Monthly)","839","HK$ Mn"
"2021","Aug","Total Exports","TURKEY","Value (Year-to-date)","6,065","HK$ Mn"
"2021","Aug","Total Exports","TURKMENISTAN","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Aug","Total Exports","TURKMENISTAN","Value (Year-to-date)","2","HK$ Mn"
"2021","Aug","Total Exports","TUVALU","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Aug","Total Exports","TUVALU","Value (Year-to-date)","1","HK$ Mn"
"2021","Aug","Total Exports","UGANDA","Value (Monthly)","24","HK$ Mn"
"2021","Aug","Total Exports","UGANDA","Value (Year-to-date)","193","HK$ Mn"
"2021","Aug","Total Exports","UKRAINE","Value (Monthly)","196","HK$ Mn"
"2021","Aug","Total Exports","UKRAINE","Value (Year-to-date)","1,330","HK$ Mn"
"2021","Aug","Total Exports","UNITED ARAB EMIRATES","Value (Monthly)","5,403","HK$ Mn"
"2021","Aug","Total Exports","UNITED ARAB EMIRATES","Value (Year-to-date)","42,779","HK$ Mn"
"2021","Aug","Total Exports","UNITED KINGDOM","Value (Monthly)","5,768","HK$ Mn"
"2021","Aug","Total Exports","UNITED KINGDOM","Value (Year-to-date)","53,041","HK$ Mn"
"2021","Aug","Total Exports","URUGUAY","Value (Monthly)","76","HK$ Mn"
"2021","Aug","Total Exports","URUGUAY","Value (Year-to-date)","438","HK$ Mn"
"2021","Aug","Total Exports","US MINOR OUTLYING IS","Value (Monthly)","-",""
"2021","Aug","Total Exports","US MINOR OUTLYING IS","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Aug","Total Exports","USA","Value (Monthly)","28,666","HK$ Mn"
"2021","Aug","Total Exports","USA","Value (Year-to-date)","191,249","HK$ Mn"
"2021","Aug","Total Exports","UZBEKISTAN","Value (Monthly)","26","HK$ Mn"
"2021","Aug","Total Exports","UZBEKISTAN","Value (Year-to-date)","220","HK$ Mn"
"2021","Aug","Total Exports","VANUATU","Value (Monthly)","2","HK$ Mn"
"2021","Aug","Total Exports","VANUATU","Value (Year-to-date)","17","HK$ Mn"
"2021","Aug","Total Exports","VENEZUELA, BOLIVARIAN","Value (Monthly)","5","HK$ Mn"
"2021","Aug","Total Exports","VENEZUELA, BOLIVARIAN","Value (Year-to-date)","50","HK$ Mn"
"2021","Aug","Total Exports","VIET NAM","Value (Monthly)","8,216","HK$ Mn"
"2021","Aug","Total Exports","VIET NAM","Value (Year-to-date)","64,438","HK$ Mn"
"2021","Aug","Total Exports","VIRGIN ISLANDS (U.S.)","Value (Monthly)","1","HK$ Mn"
"2021","Aug","Total Exports","VIRGIN ISLANDS (U.S.)","Value (Year-to-date)","7","HK$ Mn"
"2021","Aug","Total Exports","WESTERN EUROPE, NESOI","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Aug","Total Exports","WESTERN EUROPE, NESOI","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Aug","Total Exports","YEMEN","Value (Monthly)","1","HK$ Mn"
"2021","Aug","Total Exports","YEMEN","Value (Year-to-date)","4","HK$ Mn"
"2021","Aug","Total Exports","ZAMBIA","Value (Monthly)","33","HK$ Mn"
"2021","Aug","Total Exports","ZAMBIA","Value (Year-to-date)","348","HK$ Mn"
"2021","Aug","Total Exports","ZIMBABWE","Value (Monthly)","32","HK$ Mn"
"2021","Aug","Total Exports","ZIMBABWE","Value (Year-to-date)","303","HK$ Mn"
"2021","Sep","Total Exports","AFGHANISTAN","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Sep","Total Exports","AFGHANISTAN","Value (Year-to-date)","18","HK$ Mn"
"2021","Sep","Total Exports","AFRICA, NESOI","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Sep","Total Exports","AFRICA, NESOI","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Sep","Total Exports","ALBANIA","Value (Monthly)","3","HK$ Mn"
"2021","Sep","Total Exports","ALBANIA","Value (Year-to-date)","26","HK$ Mn"
"2021","Sep","Total Exports","ALGERIA","Value (Monthly)","24","HK$ Mn"
"2021","Sep","Total Exports","ALGERIA","Value (Year-to-date)","791","HK$ Mn"
"2021","Sep","Total Exports","AMERICAN SAMOA","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Sep","Total Exports","AMERICAN SAMOA","Value (Year-to-date)","1","HK$ Mn"
"2021","Sep","Total Exports","ANDORRA","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Sep","Total Exports","ANDORRA","Value (Year-to-date)","13","HK$ Mn"
"2021","Sep","Total Exports","ANGOLA","Value (Monthly)","39","HK$ Mn"
"2021","Sep","Total Exports","ANGOLA","Value (Year-to-date)","203","HK$ Mn"
"2021","Sep","Total Exports","ARGENTINA","Value (Monthly)","488","HK$ Mn"
"2021","Sep","Total Exports","ARGENTINA","Value (Year-to-date)","3,597","HK$ Mn"
"2021","Sep","Total Exports","ARMENIA","Value (Monthly)","10","HK$ Mn"
"2021","Sep","Total Exports","ARMENIA","Value (Year-to-date)","405","HK$ Mn"
"2021","Sep","Total Exports","ARUBA","Value (Monthly)","1","HK$ Mn"
"2021","Sep","Total Exports","ARUBA","Value (Year-to-date)","9","HK$ Mn"
"2021","Sep","Total Exports","ASIA, NESOI","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Sep","Total Exports","ASIA, NESOI","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Sep","Total Exports","AUSTRALASIA & OCEANIA, NESOI","Value (Monthly)","12","HK$ Mn"
"2021","Sep","Total Exports","AUSTRALASIA & OCEANIA, NESOI","Value (Year-to-date)","126","HK$ Mn"
"2021","Sep","Total Exports","AUSTRALIA","Value (Monthly)","2,957","HK$ Mn"
"2021","Sep","Total Exports","AUSTRALIA","Value (Year-to-date)","25,757","HK$ Mn"
"2021","Sep","Total Exports","AUSTRIA","Value (Monthly)","1,190","HK$ Mn"
"2021","Sep","Total Exports","AUSTRIA","Value (Year-to-date)","7,085","HK$ Mn"
"2021","Sep","Total Exports","AZERBAIJAN","Value (Monthly)","11","HK$ Mn"
"2021","Sep","Total Exports","AZERBAIJAN","Value (Year-to-date)","362","HK$ Mn"
"2021","Sep","Total Exports","BAHAMAS","Value (Monthly)","1","HK$ Mn"
"2021","Sep","Total Exports","BAHAMAS","Value (Year-to-date)","5","HK$ Mn"
"2021","Sep","Total Exports","BAHRAIN","Value (Monthly)","32","HK$ Mn"
"2021","Sep","Total Exports","BAHRAIN","Value (Year-to-date)","252","HK$ Mn"
"2021","Sep","Total Exports","BANGLADESH","Value (Monthly)","1,147","HK$ Mn"
"2021","Sep","Total Exports","BANGLADESH","Value (Year-to-date)","8,932","HK$ Mn"
"2021","Sep","Total Exports","BARBADOS","Value (Monthly)","4","HK$ Mn"
"2021","Sep","Total Exports","BARBADOS","Value (Year-to-date)","12","HK$ Mn"
"2021","Sep","Total Exports","BELARUS","Value (Monthly)","34","HK$ Mn"
"2021","Sep","Total Exports","BELARUS","Value (Year-to-date)","293","HK$ Mn"
"2021","Sep","Total Exports","BELGIUM","Value (Monthly)","1,356","HK$ Mn"
"2021","Sep","Total Exports","BELGIUM","Value (Year-to-date)","12,437","HK$ Mn"
"2021","Sep","Total Exports","BELIZE","Value (Monthly)","1","HK$ Mn"
"2021","Sep","Total Exports","BELIZE","Value (Year-to-date)","5","HK$ Mn"
"2021","Sep","Total Exports","BENIN","Value (Monthly)","10","HK$ Mn"
"2021","Sep","Total Exports","BENIN","Value (Year-to-date)","37","HK$ Mn"
"2021","Sep","Total Exports","BHUTAN","Value (Monthly)","1","HK$ Mn"
"2021","Sep","Total Exports","BHUTAN","Value (Year-to-date)","19","HK$ Mn"
"2021","Sep","Total Exports","BOLIVIA, P STATE OF","Value (Monthly)","18","HK$ Mn"
"2021","Sep","Total Exports","BOLIVIA, P STATE OF","Value (Year-to-date)","151","HK$ Mn"
"2021","Sep","Total Exports","BOSNIA & HERZEGOVINA","Value (Monthly)","2","HK$ Mn"
"2021","Sep","Total Exports","BOSNIA & HERZEGOVINA","Value (Year-to-date)","33","HK$ Mn"
"2021","Sep","Total Exports","BOTSWANA","Value (Monthly)","34","HK$ Mn"
"2021","Sep","Total Exports","BOTSWANA","Value (Year-to-date)","131","HK$ Mn"
"2021","Sep","Total Exports","BRAZIL","Value (Monthly)","1,578","HK$ Mn"
"2021","Sep","Total Exports","BRAZIL","Value (Year-to-date)","13,932","HK$ Mn"
"2021","Sep","Total Exports","BRUNEI DARUSSALAM","Value (Monthly)","14","HK$ Mn"
"2021","Sep","Total Exports","BRUNEI DARUSSALAM","Value (Year-to-date)","242","HK$ Mn"
"2021","Sep","Total Exports","BULGARIA","Value (Monthly)","92","HK$ Mn"
"2021","Sep","Total Exports","BULGARIA","Value (Year-to-date)","917","HK$ Mn"
"2021","Sep","Total Exports","BURKINA FASO","Value (Monthly)","8","HK$ Mn"
"2021","Sep","Total Exports","BURKINA FASO","Value (Year-to-date)","26","HK$ Mn"
"2021","Sep","Total Exports","BURUNDI","Value (Monthly)","2","HK$ Mn"
"2021","Sep","Total Exports","BURUNDI","Value (Year-to-date)","38","HK$ Mn"
"2021","Sep","Total Exports","CABO VERDE","Value (Monthly)","1","HK$ Mn"
"2021","Sep","Total Exports","CABO VERDE","Value (Year-to-date)","8","HK$ Mn"
"2021","Sep","Total Exports","CAMBODIA","Value (Monthly)","600","HK$ Mn"
"2021","Sep","Total Exports","CAMBODIA","Value (Year-to-date)","5,435","HK$ Mn"
"2021","Sep","Total Exports","CAMEROON","Value (Monthly)","50","HK$ Mn"
"2021","Sep","Total Exports","CAMEROON","Value (Year-to-date)","463","HK$ Mn"
"2021","Sep","Total Exports","CANADA","Value (Monthly)","1,759","HK$ Mn"
"2021","Sep","Total Exports","CANADA","Value (Year-to-date)","13,192","HK$ Mn"
"2021","Sep","Total Exports","CENTRAL & SOUTH AMERICA,NESOI","Value (Monthly)","11","HK$ Mn"
"2021","Sep","Total Exports","CENTRAL & SOUTH AMERICA,NESOI","Value (Year-to-date)","80","HK$ Mn"
"2021","Sep","Total Exports","CENTRAL AFRICAN REP","Value (Monthly)","2","HK$ Mn"
"2021","Sep","Total Exports","CENTRAL AFRICAN REP","Value (Year-to-date)","21","HK$ Mn"
